present_time MissedSells MissedSells_rate
4.600509 0 0
4.606354 0 0
4.610162 0 0
4.642060 0 0
4.672270 0 0
4.698647 0 0
4.700509 0 0
4.710162 0 0
4.742060 0 0
4.772270 0 0
4.798647 0 0
4.800000 0 0
4.800509 0 0
4.810162 0 0
4.842060 0 0
4.872270 0 0
4.898647 0 0
4.900509 0 0
4.910162 0 0
4.942060 0 0
4.972270 0 0
4.998647 0 0
5.000000 0 0
5.000509 0 0
5.010162 0 0
5.042060 0 0
5.072270 0 0
5.098647 0 0
5.100509 0 0
5.110162 0 0
5.142060 0 0
5.172270 0 0
5.198647 0 0
5.200000 0 0
5.200509 0 0
5.210162 0 0
5.242060 0 0
5.272270 0 0
5.298647 0 0
5.300509 0 0
5.310162 0 0
5.342060 0 0
5.372270 0 0
5.398647 0 0
5.400000 0 0
5.400509 0 0
5.410162 0 0
5.442060 0 0
5.472270 0 0
5.498647 0 0
5.500509 0 0
5.510162 0 0
5.542060 0 0
5.572270 0 0
5.598647 0 0
5.600000 0 0
5.600509 0 0
5.610162 0 0
5.642060 0 0
5.672270 0 0
5.698647 0 0
5.700509 0 0
5.710162 0 0
5.742060 0 0
5.772270 0 0
5.798647 0 0
5.800000 0 0
5.800509 0 0
5.810162 0 0
5.842060 0 0
5.872270 0 0
5.898647 0 0
5.900509 0 0
5.910162 0 0
5.942060 0 0
5.972270 0 0
5.998647 0 0
6.000000 0 0
6.000000 0 0
6.000509 0 0
6.010162 0 0
6.042060 0 0
6.072270 0 0
6.098647 0 0
6.100509 0 0
6.110162 0 0
6.142060 0 0
6.172270 0 0
6.198647 0 0
6.200000 0 0
6.200000 0 0
6.200509 0 0
6.210162 0 0
6.242060 0 0
6.272270 0 0
6.298647 0 0
6.300509 0 0
6.310162 0 0
6.342060 0 0
6.372270 0 0
6.398647 0 0
6.400000 0 0
6.400509 0 0
6.410162 0 0
6.442060 0 0
6.472270 0 0
6.498647 0 0
6.500509 0 0
6.510162 0 0
6.542060 0 0
6.572270 0 0
6.598647 0 0
6.600000 0 0
6.600509 0 0
6.610162 0 0
6.642060 0 0
6.672270 0 0
6.698647 0 0
6.700509 0 0
6.710162 0 0
6.742060 0 0
6.772270 0 0
6.798647 0 0
6.800000 0 0
6.800509 0 0
6.810162 0 0
6.842060 0 0
6.872270 0 0
6.898647 0 0
6.900509 0 0
6.910162 0 0
6.942060 0 0
6.972270 0 0
6.998647 0 0
7.000000 0 0
7.000509 0 0
7.010162 0 0
7.042060 0 0
7.072270 0 0
7.098647 0 0
7.100509 0 0
7.110162 0 0
7.142060 0 0
7.172270 0 0
7.198647 0 0
7.200000 0 0
7.200509 0 0
7.210162 0 0
7.242060 0 0
7.272270 0 0
7.298647 0 0
7.300509 0 0
7.310162 0 0
7.342060 0 0
7.372270 0 0
7.398647 0 0
7.400000 0 0
7.400509 0 0
7.410162 0 0
7.442060 0 0
7.472270 0 0
7.498647 0 0
7.500509 0 0
7.510162 0 0
7.542060 0 0
7.572270 0 0
7.598647 0 0
7.600000 0 0
7.600509 0 0
7.610162 0 0
7.642060 0 0
7.672270 0 0
7.698647 0 0
7.700509 0 0
7.710162 0 0
7.742060 0 0
7.772270 0 0
7.798647 0 0
7.800000 0 0
7.800509 0 0
7.810162 0 0
7.842060 0 0
7.872270 0 0
7.898647 0 0
7.900509 0 0
7.910162 0 0
7.942060 0 0
7.972270 0 0
7.998647 0 0
8.000000 0 0
8.000509 0 0
8.010162 0 0
8.042060 0 0
8.072270 0 0
8.098647 0 0
8.100509 0 0
8.110162 0 0
8.142060 0 0
8.172270 0 0
8.198647 0 0
8.200000 0 0
8.200509 0 0
8.210162 0 0
8.242060 0 0
8.272270 0 0
8.298647 0 0
8.300000 0 0
8.300509 0 0
8.310162 0 0
8.342060 0 0
8.372270 0 0
8.398647 0 0
8.400000 0 0
8.400509 0 0
8.410162 0 0
8.442060 0 0
8.472270 0 0
8.498647 0 0
8.500000 0 0
8.500509 0 0
8.510162 0 0
8.542060 0 0
8.572270 0 0
8.598647 0 0
8.600000 0 0
8.600509 0 0
8.610162 0 0
8.642060 0 0
8.672270 0 0
8.698647 0 0
8.700509 0 0
8.710162 0 0
8.742060 0 0
8.772270 0 0
8.798647 0 0
8.800000 0 0
8.800509 0 0
8.810162 0 0
8.842060 0 0
8.872270 0 0
8.898647 0 0
8.900509 0 0
8.910162 0 0
8.942060 0 0
8.972270 0 0
8.998647 0 0
9.000000 0 0
9.000509 0 0
9.010162 0 0
9.042060 0 0
9.072270 0 0
9.098647 0 0
9.100509 0 0
9.110162 0 0
9.142060 0 0
9.172270 0 0
9.198647 0 0
9.199860 0 0
9.200000 0 0
9.200509 0 0
9.210162 0 0
9.242060 0 0
9.272270 0 0
9.298647 0 0
9.300509 0 0
9.310162 0 0
9.342060 0 0
9.372270 0 0
9.398647 0 0
9.399860 0 0
9.400000 0 0
9.400509 0 0
9.410162 0 0
9.442060 0 0
9.472270 0 0
9.498647 0 0
9.500509 0 0
9.510162 0 0
9.542060 0 0
9.572270 0 0
9.598647 0 0
9.599860 0 0
9.600000 0 0
9.600509 0 0
9.610162 0 0
9.642060 0 0
9.672270 0 0
9.698647 0 0
9.700509 0 0
9.710162 0 0
9.742060 0 0
9.772270 0 0
9.798647 0 0
9.800000 0 0
9.800509 0 0
9.810162 0 0
9.842060 0 0
9.872270 0 0
9.898647 0 0
9.900509 0 0
9.910162 0 0
9.942060 0 0
9.972270 0 0
9.998647 0 0
10.000000 0 0
10.000509 0 0
10.010162 0 0
10.042060 0 0
10.072270 0 0
10.098647 0 0
10.100509 0 0
10.110162 0 0
10.142060 0 0
10.172270 0 0
10.198647 0 0
10.200000 0 0
10.200509 0 0
10.210162 0 0
10.242060 0 0
10.272270 0 0
10.298647 0 0
10.300509 0 0
10.310162 0 0
10.342060 0 0
10.372270 0 0
10.398647 0 0
10.400000 0 0
10.400509 0 0
10.410162 0 0
10.442060 0 0
10.472270 0 0
10.498647 0 0
10.500509 0 0
10.510162 0 0
10.542060 0 0
10.572270 0 0
10.598647 0 0
10.600000 0 0
10.600000 0 0
10.600509 0 0
10.610162 0 0
10.642060 0 0
10.672270 0 0
10.698647 0 0
10.700509 0 0
10.710162 0 0
10.742060 0 0
10.772270 0 0
10.798647 0 0
10.800000 0 0
10.800000 0 0
10.800509 0 0
10.810162 0 0
10.842060 0 0
10.872270 0 0
10.898647 0 0
10.900509 0 0
10.910162 0 0
10.942060 0 0
10.972270 0 0
10.998647 0 0
11.000000 0 0
11.000509 0 0
11.010162 0 0
11.042060 0 0
11.072270 0 0
11.098647 0 0
11.100509 0 0
11.110162 0 0
11.142060 0 0
11.172270 0 0
11.198647 0 0
11.200000 0 0
11.200509 0 0
11.210162 0 0
11.242060 0 0
11.272270 0 0
11.298647 0 0
11.300509 0 0
11.310162 0 0
11.342060 0 0
11.372270 0 0
11.398647 0 0
11.400000 0 0
11.400509 0 0
11.410162 0 0
11.442060 0 0
11.472270 0 0
11.498647 0 0
11.500509 0 0
11.510162 0 0
11.542060 0 0
11.572270 0 0
11.598647 0 0
11.600000 0 0
11.600509 0 0
11.610162 0 0
11.642060 0 0
11.672270 0 0
11.698647 0 0
11.700509 0 0
11.710162 0 0
11.742060 0 0
11.772270 0 0
11.798647 0 0
11.800000 0 0
11.800509 0 0
11.810162 0 0
11.842060 0 0
11.872270 0 0
11.898647 0 0
11.900509 0 0
11.910162 0 0
11.942060 0 0
11.972270 0 0
11.998647 0 0
12.000000 0 0
12.000509 0 0
12.010162 0 0
12.042060 0 0
12.072270 0 0
12.098647 0 0
12.100509 0 0
12.110162 0 0
12.142060 0 0
12.172270 0 0
12.198647 0 0
12.200000 0 0
12.200509 0 0
12.210162 0 0
12.242060 0 0
12.272270 0 0
12.298647 0 0
12.300509 0 0
12.310162 0 0
12.342060 0 0
12.372270 0 0
12.398647 0 0
12.400000 0 0
12.400509 0 0
12.410162 0 0
12.442060 0 0
12.472270 0 0
12.498647 0 0
12.500509 0 0
12.510162 0 0
12.542060 0 0
12.572270 0 0
12.598647 0 0
12.600000 0 0
12.600509 0 0
12.610162 0 0
12.642060 0 0
12.672270 0 0
12.698647 0 0
12.700509 0 0
12.710162 0 0
12.742060 0 0
12.772270 0 0
12.798647 0 0
12.800000 0 0
12.800509 0 0
12.810162 0 0
12.842060 0 0
12.872270 0 0
12.898647 0 0
12.900000 0 0
12.900509 0 0
12.910162 0 0
12.942060 0 0
12.972270 0 0
12.998647 0 0
13.000000 0 0
13.000509 0 0
13.010162 0 0
13.042060 0 0
13.072270 0 0
13.098647 0 0
13.100000 0 0
13.100509 0 0
13.110162 0 0
13.142060 0 0
13.172270 0 0
13.198647 0 0
13.200000 0 0
13.200509 0 0
13.210162 0 0
13.242060 0 0
13.272270 0 0
13.298647 0 0
13.300509 0 0
13.310162 0 0
13.342060 0 0
13.372270 0 0
13.398647 0 0
13.400000 0 0
13.400509 0 0
13.410162 0 0
13.442060 0 0
13.472270 0 0
13.498647 0 0
13.500509 0 0
13.510162 0 0
13.542060 0 0
13.572270 0 0
13.598647 0 0
13.600000 0 0
13.600509 0 0
13.610162 0 0
13.642060 0 0
13.672270 0 0
13.698647 0 0
13.700509 0 0
13.710162 0 0
13.742060 0 0
13.772270 0 0
13.798647 0 0
13.800000 0 0
13.800509 0 0
13.810162 0 0
13.842060 0 0
13.872270 0 0
13.898647 0 0
13.900509 0 0
13.910162 0 0
13.942060 0 0
13.948016 0 0
13.972270 0 0
13.998647 0 0
14.000000 0 0
14.000509 0 0
14.010162 0 0
14.042060 0 0
14.072270 0 0
14.098647 0 0
14.100509 0 0
14.110162 0 0
14.142060 0 0
14.148016 0 0
14.172270 0 0
14.198647 0 0
14.200000 0 0
14.200509 0 0
14.210162 0 0
14.242060 0 0
14.272270 0 0
14.298647 0 0
14.300509 0 0
14.310162 0 0
14.342060 0 0
14.348016 0 0
14.372270 0 0
14.398647 0 0
14.400000 0 0
14.400509 0 0
14.410162 0 0
14.442060 0 0
14.472270 0 0
14.498647 0 0
14.500509 0 0
14.510162 0 0
14.542060 0 0
14.572270 0 0
14.598647 0 0
14.600000 0 0
14.600509 0 0
14.610162 0 0
14.642060 0 0
14.672270 0 0
14.698647 0 0
14.700509 0 0
14.710162 0 0
14.742060 0 0
14.772270 0 0
14.798647 0 0
14.800000 0 0
14.800509 0 0
14.810162 0 0
14.842060 0 0
14.872270 0 0
14.898647 0 0
14.900509 0 0
14.910162 0 0
14.942060 0 0
14.972270 0 0
14.998647 0 0
15.000000 0 0
15.000509 0 0
15.010162 0 0
15.042060 0 0
15.072270 0 0
15.098647 0 0
15.100509 0 0
15.110162 0 0
15.142060 0 0
15.172270 0 0
15.198647 0 0
15.200000 0 0
15.200000 0 0
15.200509 0 0
15.210162 0 0
15.242060 0 0
15.272270 0 0
15.298647 0 0
15.300509 0 0
15.310162 0 0
15.342060 0 0
15.398647 0 0
15.400000 0 0
15.400000 0 0
15.400509 0 0
15.410162 0 0
15.442060 0 0
15.498647 0 0
15.500509 0 0
15.510162 0 0
15.542060 0 0
15.598647 0 0
15.600000 0 0
15.600509 0 0
15.610162 0 0
15.642060 0 0
15.698647 0 0
15.700509 0 0
15.710162 0 0
15.742060 0 0
15.798647 0 0
15.800000 0 0
15.800509 0 0
15.810162 0 0
15.842060 0 0
15.898647 0 0
15.900509 0 0
15.910162 0 0
15.942060 0 0
15.998647 0 0
16.000000 0 0
16.000509 0 0
16.010162 0 0
16.042060 0 0
16.098647 0 0
16.100509 0 0
16.110162 0 0
16.142060 0 0
16.198647 0 0
16.200000 0 0
16.200509 0 0
16.210162 0 0
16.242060 0 0
16.298647 0 0
16.300509 0 0
16.310162 0 0
16.342060 0 0
16.398647 0 0
16.400000 0 0
16.400509 0 0
16.410162 0 0
16.442060 0 0
16.498647 0 0
16.500509 0 0
16.510162 0 0
16.542060 0 0
16.598647 0 0
16.600000 0 0
16.600509 0 0
16.610162 0 0
16.642060 0 0
16.698647 0 0
16.700509 0 0
16.710162 0 0
16.742060 0 0
16.775860 0 0
16.798647 0 0
16.800000 0 0
16.800509 0 0
16.810162 0 0
16.842060 0 0
16.875860 0 0
16.898647 0 0
16.900509 0 0
16.910162 0 0
16.942060 0 0
16.975860 0 0
16.998647 0 0
17.000000 0 0
17.000509 0 0
17.010162 0 0
17.042060 0 0
17.075860 0 0
17.098647 0 0
17.100509 0 0
17.110162 0 0
17.142060 0 0
17.175860 0 0
17.198647 0 0
17.200000 0 0
17.200509 0 0
17.210162 0 0
17.242060 0 0
17.275860 0 0
17.298647 0 0
17.300509 0 0
17.310162 0 0
17.342060 0 0
17.375860 0 0
17.398647 0 0
17.400000 0 0
17.400509 0 0
17.410162 0 0
17.442060 0 0
17.475860 0 0
17.498647 0 0
17.500000 0 0
17.500509 0 0
17.510162 0 0
17.542060 0 0
17.575860 0 0
17.598647 0 0
17.600000 0 0
17.600509 0 0
17.642060 0 0
17.675860 0 0
17.698647 0 0
17.700000 0 0
17.700509 0 0
17.742060 0 0
17.775860 0 0
17.798647 0 0
17.800000 0 0
17.800509 0 0
17.842060 0 0
17.875860 0 0
17.898647 0 0
17.900509 0 0
17.942060 0 0
17.975860 0 0
17.998647 0 0
18.000000 0 0
18.000509 0 0
18.042060 0 0
18.075860 0 0
18.098647 0 0
18.100509 0 0
18.142060 0 0
18.175860 0 0
18.198647 0 0
18.200000 0 0
18.200509 0 0
18.242060 0 0
18.275860 0 0
18.298647 0 0
18.300509 0 0
18.342060 0 0
18.375860 0 0
18.398647 0 0
18.400000 0 0
18.400509 0 0
18.442060 0 0
18.475860 0 0
18.498647 0 0
18.500509 0 0
18.542060 0 0
18.575860 0 0
18.598647 0 0
18.600000 0 0
18.600509 0 0
18.642060 0 0
18.675860 0 0
18.698647 0 0
18.700509 0 0
18.742060 0 0
18.775860 0 0
18.798647 0 0
18.800000 0 0
18.800509 0 0
18.842060 0 0
18.875860 0 0
18.880703 0 0
18.898647 0 0
18.900509 0 0
18.942060 0 0
18.975860 0 0
18.980703 0 0
18.998647 0 0
19.000000 0 0
19.000509 0 0
19.019451 0 0
19.042060 0 0
19.075860 0 0
19.080703 0 0
19.098647 0 0
19.100509 0 0
19.142060 0 0
19.175860 0 0
19.180703 0 0
19.198647 0 0
19.200000 0 0
19.200509 0 0
19.219451 0 0
19.242060 0 0
19.275860 0 0
19.280703 0 0
19.298647 0 0
19.300509 0 0
19.342060 0 0
19.375860 0 0
19.380703 0 0
19.398647 0 0
19.400000 0 0
19.400509 0 0
19.419451 0 0
19.442060 0 0
19.475860 0 0
19.480703 0 0
19.498647 0 0
19.500509 0 0
19.542060 0 0
19.575860 0 0
19.580703 0 0
19.598647 0 0
19.600000 0 0
19.600509 0 0
19.642060 0 0
19.675860 0 0
19.680703 0 0
19.698647 0 0
19.700509 0 0
19.742060 0 0
19.775860 0 0
19.780703 0 0
19.798647 0 0
19.800000 0 0
19.800000 0 0
19.800509 0 0
19.842060 0 0
19.875860 0 0
19.880703 0 0
19.898647 0 0
19.942060 0 0
19.975860 0 0
19.980703 0 0
19.998647 0 0
20.000000 0 0
20.000000 0 0
20.042060 0 0
20.075860 0 0
20.080703 0 0
20.098647 0 0
20.142060 0 0
20.175860 0 0
20.180703 0 0
20.198647 0 0
20.200000 0 0
20.242060 0 0
20.275860 0 0
20.280703 0 0
20.298647 0 0
20.342060 0 0
20.375860 0 0
20.380703 0 0
20.398647 0 0
20.400000 0 0
20.442060 0 0
20.475860 0 0
20.480703 0 0
20.498647 0 0
20.542060 0 0
20.575860 0 0
20.580703 0 0
20.598647 0 0
20.600000 0 0
20.642060 0 0
20.675860 0 0
20.680703 0 0
20.698647 0 0
20.742060 0 0
20.775860 0 0
20.780703 0 0
20.798647 0 0
20.800000 0 0
20.842060 0 0
20.875860 0 0
20.880703 0 0
20.898647 0 0
20.942060 0 0
20.975860 0 0
20.980703 0 0
20.998647 0 0
21.000000 0 0
21.042060 0 0
21.075860 0 0
21.080703 0 0
21.098647 0 0
21.142060 0 0
21.175860 0 0
21.180703 0 0
21.198647 0 0
21.200000 0 0
21.242060 0 0
21.275860 0 0
21.280703 0 0
21.298647 0 0
21.334687 0 0
21.342060 0 0
21.375860 0 0
21.380703 0 0
21.398647 0 0
21.400000 0 0
21.434687 0 0
21.442060 0 0
21.475860 0 0
21.480703 0 0
21.498647 0 0
21.534687 0 0
21.542060 0 0
21.575860 0 0
21.580703 0 0
21.598647 0 0
21.600000 0 0
21.634687 0 0
21.642060 0 0
21.675860 0 0
21.680703 0 0
21.698647 0 0
21.734687 0 0
21.742060 0 0
21.775860 0 0
21.780703 0 0
21.798647 0 0
21.800000 0 0
21.834687 0 0
21.842060 0 0
21.875860 0 0
21.880703 0 0
21.898647 0 0
21.934687 0 0
21.942060 0 0
21.975860 0 0
21.980703 0 0
21.998647 0 0
22.000000 0 0
22.034687 0 0
22.042060 0 0
22.075860 0 0
22.080703 0 0
22.098647 0 0
22.100000 0 0
22.134687 0 0
22.142060 0 0
22.175860 0 0
22.180703 0 0
22.198647 0 0
22.200000 0 0
22.234687 0 0
22.242060 0 0
22.275860 0 0
22.280703 0 0
22.300000 0 0
22.334687 0 0
22.342060 0 0
22.375860 0 0
22.380703 0 0
22.400000 0 0
22.434687 0 0
22.442060 0 0
22.475860 0 0
22.480703 0 0
22.534687 0 0
22.542060 0 0
22.575860 0 0
22.580703 0 0
22.600000 0 0
22.634687 0 0
22.642060 0 0
22.675860 0 0
22.680703 0 0
22.734687 0 0
22.742060 0 0
22.775860 0 0
22.780703 0 0
22.800000 0 0
22.834687 0 0
22.842060 0 0
22.875860 0 0
22.880703 0 0
22.934687 0 0
22.942060 0 0
22.975860 0 0
22.980703 0 0
23.000000 0 0
23.034687 0 0
23.042060 0 0
23.075860 0 0
23.080703 0 0
23.134687 0 0
23.142060 0 0
23.175860 0 0
23.180703 0 0
23.200000 0 0
23.234687 0 0
23.242060 0 0
23.275860 0 0
23.280703 0 0
23.334687 0 0
23.342060 0 0
23.375860 0 0
23.380703 0 0
23.400000 0 0
23.434687 0 0
23.442060 0 0
23.475860 0 0
23.480703 0 0
23.534687 0 0
23.542060 0 0
23.575860 0 0
23.580703 0 0
23.600000 0 0
23.634687 0 0
23.642060 0 0
23.656117 0 0
23.675860 0 0
23.680703 0 0
23.734687 0 0
23.742060 0 0
23.756117 0 0
23.775860 0 0
23.780703 0 0
23.800000 0 0
23.834687 0 0
23.842060 0 0
23.856117 0 0
23.875860 0 0
23.880703 0 0
23.934687 0 0
23.942060 0 0
23.956117 0 0
23.975860 0 0
23.980703 0 0
24.000000 0 0
24.034687 0 0
24.042060 0 0
24.056117 0 0
24.075860 0 0
24.080703 0 0
24.134687 0 0
24.142060 0 0
24.156117 0 0
24.175860 0 0
24.180703 0 0
24.200000 0 0
24.222001 0 0
24.234687 0 0
24.242060 0 0
24.256117 0 0
24.275860 0 0
24.280703 0 0
24.334687 0 0
24.342060 0 0
24.356117 0 0
24.375860 0 0
24.380703 0 0
24.400000 0 0
24.400000 0 0
24.422001 0 0
24.434687 0 0
24.442060 8 0.327305
24.456117 8 0.327305
24.475860 8 0.327305
24.480703 8 0.327305
24.534687 8 0.327305
24.556117 8 0.327305
24.575860 8 0.327305
24.580703 8 0.327305
24.600000 8 0.327305
24.600000 8 0.327305
24.622001 8 0.327305
24.634687 8 0.327305
24.656117 8 0.327305
24.675860 8 0.327305
24.680703 8 0.327305
24.734687 8 0.327305
24.756117 8 0.327305
24.775860 8 0.327305
24.780703 8 0.327305
24.800000 8 0.327305
24.834687 8 0.327305
24.856117 8 0.327305
24.875860 8 0.327305
24.880703 8 0.327305
24.934687 8 0.327305
24.956117 8 0.327305
24.975860 8 0.327305
24.980703 8 0.327305
25.000000 8 0.327305
25.034687 8 0.327305
25.056117 8 0.327305
25.075860 8 0.327305
25.080703 8 0.327305
25.134687 8 0.327305
25.156117 8 0.327305
25.175860 8 0.327305
25.180703 8 0.327305
25.200000 8 0.327305
25.234687 8 0.327305
25.256117 8 0.327305
25.275860 8 0.327305
25.280703 8 0.327305
25.334687 8 0.327305
25.356117 8 0.327305
25.375860 8 0.327305
25.380703 8 0.327305
25.400000 8 0.327305
25.434687 8 0.327305
25.456117 8 0.327305
25.475860 8 0.327305
25.480703 8 0.327305
25.534687 8 0.327305
25.556117 8 0.327305
25.575860 8 0.327305
25.580703 8 0.327305
25.600000 8 0.327305
25.634687 8 0.327305
25.656117 8 0.327305
25.675860 8 0.327305
25.680703 8 0.327305
25.734687 8 0.327305
25.756117 8 0.327305
25.775860 8 0.327305
25.780703 8 0.327305
25.800000 8 0.327305
25.834687 8 0.327305
25.856117 8 0.327305
25.875860 8 0.327305
25.880703 8 0.327305
25.934687 8 0.327305
25.956117 8 0.327305
25.975860 8 0.327305
25.980703 8 0.327305
25.984723 8 0.327305
26.000000 8 0.327305
26.034687 8 0.327305
26.056117 8 0.327305
26.075860 8 0.327305
26.080703 8 0.327305
26.084723 8 0.327305
26.134687 8 0.327305
26.156117 8 0.327305
26.175860 8 0.327305
26.180703 8 0.327305
26.184723 8 0.327305
26.200000 8 0.327305
26.234687 8 0.327305
26.256117 8 0.327305
26.275860 8 0.327305
26.280703 8 0.327305
26.284723 8 0.327305
26.334687 8 0.327305
26.356117 8 0.327305
26.375860 8 0.327305
26.380703 8 0.327305
26.384723 8 0.327305
26.400000 8 0.327305
26.434687 8 0.327305
26.456117 8 0.327305
26.475860 8 0.327305
26.480703 8 0.327305
26.484723 8 0.327305
26.534687 8 0.327305
26.556117 8 0.327305
26.575860 8 0.327305
26.580703 8 0.327305
26.584723 8 0.327305
26.600000 8 0.327305
26.634687 8 0.327305
26.656117 8 0.327305
26.675860 8 0.327305
26.680703 8 0.327305
26.684723 8 0.327305
26.700000 8 0.327305
26.734687 8 0.327305
26.756117 8 0.327305
26.775860 8 0.327305
26.780703 8 0.327305
26.784723 8 0.327305
26.800000 8 0.327305
26.834687 8 0.327305
26.856117 8 0.327305
26.875860 8 0.327305
26.880703 8 0.327305
26.884723 8 0.327305
26.900000 8 0.327305
26.934687 8 0.327305
26.956117 8 0.327305
26.975860 8 0.327305
26.980703 8 0.327305
26.984723 8 0.327305
27.000000 8 0.327305
27.034687 8 0.327305
27.056117 8 0.327305
27.075860 8 0.327305
27.080703 8 0.327305
27.084723 8 0.327305
27.134687 8 0.327305
27.156117 8 0.327305
27.175860 8 0.327305
27.180703 8 0.327305
27.184723 8 0.327305
27.200000 8 0.327305
27.234687 8 0.327305
27.256117 8 0.327305
27.275860 8 0.327305
27.280703 8 0.327305
27.284723 8 0.327305
27.334687 8 0.327305
27.356117 8 0.327305
27.375860 8 0.327305
27.380703 8 0.327305
27.384723 8 0.327305
27.400000 8 0.327305
27.434687 8 0.327305
27.456117 8 0.327305
27.475860 8 0.327305
27.480703 8 0.327305
27.484723 8 0.327305
27.534687 8 0.327305
27.556117 8 0.327305
27.575860 8 0.327305
27.580703 8 0.327305
27.584723 8 0.327305
27.600000 8 0.327305
27.634687 8 0.327305
27.656117 8 0.327305
27.675860 8 0.327305
27.680703 8 0.327305
27.684723 8 0.327305
27.734687 8 0.327305
27.756117 8 0.327305
27.775860 8 0.327305
27.780703 8 0.327305
27.784723 8 0.327305
27.800000 8 0.327305
27.834687 8 0.327305
27.856117 8 0.327305
27.875860 8 0.327305
27.880703 8 0.327305
27.884723 8 0.327305
27.934687 8 0.327305
27.956117 8 0.327305
27.975860 8 0.327305
27.980703 8 0.327305
27.984723 8 0.327305
28.000000 8 0.327305
28.034687 8 0.327305
28.056117 8 0.327305
28.075860 8 0.327305
28.080703 8 0.327305
28.084723 8 0.327305
28.134687 8 0.327305
28.156117 8 0.327305
28.175860 8 0.327305
28.180703 8 0.327305
28.184723 8 0.327305
28.200000 8 0.327305
28.234687 8 0.327305
28.256117 8 0.327305
28.275860 8 0.327305
28.280703 8 0.327305
28.284723 8 0.327305
28.334687 8 0.327305
28.356117 8 0.327305
28.375860 8 0.327305
28.380703 8 0.327305
28.384723 8 0.327305
28.400000 8 0.327305
28.434687 8 0.327305
28.456117 8 0.327305
28.475860 8 0.327305
28.480703 8 0.327305
28.484723 8 0.327305
28.534687 8 0.327305
28.556117 8 0.327305
28.575860 8 0.327305
28.580703 8 0.327305
28.584723 8 0.327305
28.600000 8 0.327305
28.634687 8 0.327305
28.656117 8 0.327305
28.675860 8 0.327305
28.680703 8 0.327305
28.684723 8 0.327305
28.734687 8 0.327305
28.756117 8 0.327305
28.775860 8 0.327305
28.780703 8 0.327305
28.784723 8 0.327305
28.800000 8 0.327305
28.834687 8 0.327305
28.856117 8 0.327305
28.875860 8 0.327305
28.880703 8 0.327305
28.884723 8 0.327305
28.934687 8 0.327305
28.956117 8 0.327305
28.975860 8 0.327305
28.980703 8 0.327305
28.984723 8 0.327305
29.000000 8 0.327305
29.000000 8 0.327305
29.034687 8 0.327305
29.056117 8 0.327305
29.075860 8 0.327305
29.080703 8 0.327305
29.084723 8 0.327305
29.134687 8 0.327305
29.156117 8 0.327305
29.175860 8 0.327305
29.180703 8 0.327305
29.184723 8 0.327305
29.200000 8 0.327305
29.200000 8 0.327305
29.234687 8 0.327305
29.256117 8 0.327305
29.275860 8 0.327305
29.280703 8 0.327305
29.284723 8 0.327305
29.323629 8 0.327305
29.334687 8 0.327305
29.356117 8 0.327305
29.375860 8 0.327305
29.380703 8 0.327305
29.384723 8 0.327305
29.400000 8 0.327305
29.434687 8 0.327305
29.456117 8 0.327305
29.475860 8 0.327305
29.480703 8 0.327305
29.484723 8 0.327305
29.523629 8 0.327305
29.534687 8 0.327305
29.556117 8 0.327305
29.575860 8 0.327305
29.580703 8 0.327305
29.584723 8 0.327305
29.600000 8 0.327305
29.634687 8 0.327305
29.656117 8 0.327305
29.675860 8 0.327305
29.680703 8 0.327305
29.684723 8 0.327305
29.723629 8 0.327305
29.734687 8 0.327305
29.756117 8 0.327305
29.775860 8 0.327305
29.780703 8 0.327305
29.784723 8 0.327305
29.800000 8 0.327305
29.834687 8 0.327305
29.856117 8 0.327305
29.875860 8 0.327305
29.880703 8 0.327305
29.884723 8 0.327305
29.934687 8 0.327305
29.956117 8 0.327305
29.975860 8 0.327305
29.980703 8 0.327305
29.984723 8 0.327305
30.000000 8 0.327305
30.034687 8 0.327305
30.056117 8 0.327305
30.075860 8 0.327305
30.080703 8 0.327305
30.084723 8 0.327305
30.134687 8 0.327305
30.156117 8 0.327305
30.175860 8 0.327305
30.180703 8 0.327305
30.184723 8 0.327305
30.200000 8 0.327305
30.234687 8 0.327305
30.256117 8 0.327305
30.275860 8 0.327305
30.280703 8 0.327305
30.284723 8 0.327305
30.334687 8 0.327305
30.356117 8 0.327305
30.375860 8 0.327305
30.380703 8 0.327305
30.384723 8 0.327305
30.400000 8 0.327305
30.434687 8 0.327305
30.456117 8 0.327305
30.475860 8 0.327305
30.480703 8 0.327305
30.484723 8 0.327305
30.534687 8 0.327305
30.556117 8 0.327305
30.575860 8 0.327305
30.580703 8 0.327305
30.584723 8 0.327305
30.600000 8 0.327305
30.634687 8 0.327305
30.656117 8 0.327305
30.675860 8 0.327305
30.680703 8 0.327305
30.684723 8 0.327305
30.734687 8 0.327305
30.756117 8 0.327305
30.775860 8 0.327305
30.780703 8 0.327305
30.784723 8 0.327305
30.800000 8 0.327305
30.834687 8 0.327305
30.856117 8 0.327305
30.875860 8 0.327305
30.880703 8 0.327305
30.884723 8 0.327305
30.934687 8 0.327305
30.956117 8 0.327305
30.975860 8 0.327305
30.980703 8 0.327305
30.984723 8 0.327305
31.000000 8 0.327305
31.034687 8 0.327305
31.056117 8 0.327305
31.075860 8 0.327305
31.080703 8 0.327305
31.084723 8 0.327305
31.134687 8 0.327305
31.156117 8 0.327305
31.175860 8 0.327305
31.180703 8 0.327305
